EVENT_ID,EVENT_LAT,EVENT_LON,EVENT_TIME,wrfout_path,time_start,time_end,lat_min,lat_max,lon_min,lon_max,simulation_time_start,n_timesteps,SKELET,WALL_TIME
FRIPON_20210118T001856_Spain,42.86978,-7.30701,2021-01-18T00:18:56,/mnt/L2_plus/events_search/FRIPON_20210118T001856_Spain/WRF/wrfout_d04_2021-01-17_18:00:00,2021-01-17_18:00:00,2021-01-18_01:00:00,41.36393737792969,43.995975494384766,-9.3773193359375,-5.741180419921875,2021-01-17_18:00:00,22,,
FRIPON_20210118T001856_Spain,42.86978,-7.30701,2021-01-18T00:18:56,/mnt/L2_plus/events_search/FRIPON_20210118T001856_Spain/WRF/wrfout_d04_2021-01-18_00:00:00,2021-01-18_00:00:00,2021-01-18_01:00:00,41.36393737792969,43.995975494384766,-9.3773193359375,-5.741180419921875,2021-01-18_00:00:00,4,,
FRIPON_2023-09-09_2213,47.44791,2.30489,2023-09-09T22:13:00,/mnt/L2_plus/events_search/FRIPON_2023-09-09_2213/WRF/wrfout_d04_2023-09-09_00:00:00,2023-09-09_00:00:00,2023-09-09_22:45:00,45.71329879760742,48.7996711730957,-0.286773681640625,4.356353759765625,2023-09-09_00:00:00,92,,
FRIPON_2023-09-09_2213,47.44791,2.30489,2023-09-09T22:13:00,/mnt/L2_plus/events_search/FRIPON_2023-09-09_2213/WRF/wrfout_d04_2023-09-09_06:00:00,2023-09-09_06:00:00,2023-09-09_22:45:00,45.71329879760742,48.7996711730957,-0.286773681640625,4.356353759765625,2023-09-09_06:00:00,68,,
FRIPON_2023-09-09_2213,47.44791,2.30489,2023-09-09T22:13:00,/mnt/L2_plus/events_search/FRIPON_2023-09-09_2213/WRF/wrfout_d04_2023-09-09_12:00:00,2023-09-09_12:00:00,2023-09-09_22:45:00,45.71329879760742,48.7996711730957,-0.286773681640625,4.356353759765625,2023-09-09_12:00:00,44,,
FRIPON_2023-09-09_2213,47.44791,2.30489,2023-09-09T22:13:00,/mnt/L2_plus/events_search/FRIPON_2023-09-09_2213/WRF/wrfout_d04_2023-09-09_18:00:00,2023-09-09_18:00:00,2023-09-09_22:45:00,45.71329879760742,48.7996711730957,-0.286773681640625,4.356353759765625,2023-09-09_18:00:00,20,,
FRIPON_2024-06-04_235828,47.306485,-0.487465,2024-06-04T23:58:28,/mnt/L2_plus/events_search/FRIPON_2024-06-04_235828/WRF/wrfout_d04_2024-06-04_06:00:00,2024-06-04_06:00:00,2024-06-05_00:30:00,45.57201385498047,48.65825271606445,-3.071868896484375,1.558258056640625,2024-06-04_06:00:00,75,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
FRIPON_2024-06-04_235828,47.306485,-0.487465,2024-06-04T23:58:28,/mnt/L2_plus/events_search/FRIPON_2024-06-04_235828/WRF/wrfout_d04_2024-06-04_12:00:00,2024-06-04_12:00:00,2024-06-05_00:30:00,45.57201385498047,48.65825271606445,-3.071868896484375,1.558258056640625,2024-06-04_12:00:00,51,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
FRIPON_2024-06-04_235828,47.306485,-0.487465,2024-06-04T23:58:28,/mnt/L2_plus/events_search/FRIPON_2024-06-04_235828/WRF/wrfout_d04_2024-06-04_18:00:00,2024-06-04_18:00:00,2024-06-05_00:30:00,45.57201385498047,48.65825271606445,-3.071868896484375,1.558258056640625,2024-06-04_18:00:00,27,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
FRIPON_2025-03-02_0618,45.818263,-72.399023,2025-03-02T06:18:00,/mnt/L2_plus/events_search/FRIPON_2025-03-02_0618/WRF/wrfout_d04_2025-03-01_12:00:00,2025-03-01_12:00:00,2025-03-02_06:45:00,44.08511734008789,47.17002868652344,-74.91021728515625,-70.41128540039062,2025-03-01_12:00:00,76,,
FRIPON_2025-03-02_0618,45.818263,-72.399023,2025-03-02T06:18:00,/mnt/L2_plus/events_search/FRIPON_2025-03-02_0618/WRF/wrfout_d04_2025-03-01_18:00:00,2025-03-01_18:00:00,2025-03-02_06:45:00,44.08511734008789,47.17002868652344,-74.91021728515625,-70.41128540039062,2025-03-01_18:00:00,52,,
FRIPON_2025-03-02_0618,45.818263,-72.399023,2025-03-02T06:18:00,/mnt/L2_plus/events_search/FRIPON_2025-03-02_0618/WRF/wrfout_d04_2025-03-02_00:00:00,2025-03-02_00:00:00,2025-03-02_06:45:00,44.08511734008789,47.17002868652344,-74.91021728515625,-70.41128540039062,2025-03-02_00:00:00,28,,
FRIPON_2025-03-02_0618,45.818263,-72.399023,2025-03-02T06:18:00,/mnt/L2_plus/events_search/FRIPON_2025-03-02_0618/WRF/wrfout_d04_2025-03-02_06:00:00,2025-03-02_06:00:00,2025-03-02_06:45:00,44.08511734008789,47.17002868652344,-74.91021728515625,-70.41128540039062,2025-03-02_06:00:00,4,,
NEXRAD_20160124_Osceola-Florida,30.463389,-82.485716,2016-01-24T15:25:00,/mnt/L2_plus/events_search/NEXRAD_20160124_Osceola-Florida/WRF/wrfout_d04_2016-01-23_18:00:00,2016-01-23_18:00:00,2016-01-24_15:45:00,28.74098014831543,31.815082550048828,-84.49505615234375,-80.89535522460938,2016-01-23_18:00:00,88,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160124_Osceola-Florida,30.463389,-82.485716,2016-01-24T15:25:00,/mnt/L2_plus/events_search/NEXRAD_20160124_Osceola-Florida/WRF/wrfout_d04_2016-01-24_00:00:00,2016-01-24_00:00:00,2016-01-24_15:45:00,28.74098014831543,31.815082550048828,-84.49505615234375,-80.89535522460938,2016-01-24_00:00:00,64,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160124_Osceola-Florida,30.463389,-82.485716,2016-01-24T15:25:00,/mnt/L2_plus/events_search/NEXRAD_20160124_Osceola-Florida/WRF/wrfout_d04_2016-01-24_06:00:00,2016-01-24_06:00:00,2016-01-24_15:45:00,28.74098014831543,31.815082550048828,-84.49505615234375,-80.89535522460938,2016-01-24_06:00:00,40,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160124_Osceola-Florida,30.463389,-82.485716,2016-01-24T15:25:00,/mnt/L2_plus/events_search/NEXRAD_20160124_Osceola-Florida/WRF/wrfout_d04_2016-01-24_12:00:00,2016-01-24_12:00:00,2016-01-24_15:45:00,28.74098014831543,31.815082550048828,-84.49505615234375,-80.89535522460938,2016-01-24_12:00:00,16,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160218_Mount-Blanco-Texas,33.754207,-101.248789,2016-02-18T03:43:00,/mnt/L2_plus/events_search/NEXRAD_20160218_Mount-Blanco-Texas/WRF/wrfout_d04_2016-02-17_06:00:00,2016-02-17_06:00:00,2016-02-18_04:15:00,32.02983856201172,35.10592269897461,-103.33587646484375,-99.59689331054688,2016-02-17_06:00:00,90,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160218_Mount-Blanco-Texas,33.754207,-101.248789,2016-02-18T03:43:00,/mnt/L2_plus/events_search/NEXRAD_20160218_Mount-Blanco-Texas/WRF/wrfout_d04_2016-02-17_12:00:00,2016-02-17_12:00:00,2016-02-18_04:15:00,32.02983856201172,35.10592269897461,-103.33587646484375,-99.59689331054688,2016-02-17_12:00:00,66,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160218_Mount-Blanco-Texas,33.754207,-101.248789,2016-02-18T03:43:00,/mnt/L2_plus/events_search/NEXRAD_20160218_Mount-Blanco-Texas/WRF/wrfout_d04_2016-02-17_18:00:00,2016-02-17_18:00:00,2016-02-18_04:15:00,32.02983856201172,35.10592269897461,-103.33587646484375,-99.59689331054688,2016-02-17_18:00:00,42,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160218_Mount-Blanco-Texas,33.754207,-101.248789,2016-02-18T03:43:00,/mnt/L2_plus/events_search/NEXRAD_20160218_Mount-Blanco-Texas/WRF/wrfout_d04_2016-02-18_00:00:00,2016-02-18_00:00:00,2016-02-18_04:15:00,32.02983856201172,35.10592269897461,-103.33587646484375,-99.59689331054688,2016-02-18_00:00:00,18,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_27_levels,
NEXRAD_20160602_Dishchiibikoh-Arizona,33.855281,-110.654072,2016-06-02T10:56:00,/mnt/L2_plus/events_search/NEXRAD_20160602_Dishchiibikoh-Arizona/WRF/wrfout_d04_2016-06-01_12:00:00,2016-06-01_12:00:00,2016-06-02_11:30:00,32.13084411621094,35.20699691772461,-112.7437744140625,-109.00013732910156,2016-06-01_12:00:00,95,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20160602_Dishchiibikoh-Arizona,33.855281,-110.654072,2016-06-02T10:56:00,/mnt/L2_plus/events_search/NEXRAD_20160602_Dishchiibikoh-Arizona/WRF/wrfout_d04_2016-06-01_18:00:00,2016-06-01_18:00:00,2016-06-02_11:30:00,32.13084411621094,35.20699691772461,-112.7437744140625,-109.00013732910156,2016-06-01_18:00:00,71,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20160602_Dishchiibikoh-Arizona,33.855281,-110.654072,2016-06-02T10:56:00,/mnt/L2_plus/events_search/NEXRAD_20160602_Dishchiibikoh-Arizona/WRF/wrfout_d04_2016-06-02_00:00:00,2016-06-02_00:00:00,2016-06-02_11:30:00,32.13084411621094,35.20699691772461,-112.7437744140625,-109.00013732910156,2016-06-02_00:00:00,47,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20160602_Dishchiibikoh-Arizona,33.855281,-110.654072,2016-06-02T10:56:00,/mnt/L2_plus/events_search/NEXRAD_20160602_Dishchiibikoh-Arizona/WRF/wrfout_d04_2016-06-02_06:00:00,2016-06-02_06:00:00,2016-06-02_11:30:00,32.13084411621094,35.20699691772461,-112.7437744140625,-109.00013732910156,2016-06-02_06:00:00,23,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180117_Hamburg-Michigan,42.441864,-83.820635,2018-01-17T01:08:00,/mnt/L2_plus/events_search/NEXRAD_20180117_Hamburg-Michigan/WRF/wrfout_d04_2018-01-16_06:00:00,2018-01-16_06:00:00,2018-01-17_01:30:00,40.711463928222656,43.79359436035156,-86.18576049804688,-81.94854736328125,2018-01-16_06:00:00,79,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180117_Hamburg-Michigan,42.441864,-83.820635,2018-01-17T01:08:00,/mnt/L2_plus/events_search/NEXRAD_20180117_Hamburg-Michigan/WRF/wrfout_d04_2018-01-16_12:00:00,2018-01-16_12:00:00,2018-01-17_01:30:00,40.711463928222656,43.79359436035156,-86.18576049804688,-81.94854736328125,2018-01-16_12:00:00,55,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180117_Hamburg-Michigan,42.441864,-83.820635,2018-01-17T01:08:00,/mnt/L2_plus/events_search/NEXRAD_20180117_Hamburg-Michigan/WRF/wrfout_d04_2018-01-16_18:00:00,2018-01-16_18:00:00,2018-01-17_01:30:00,40.711463928222656,43.79359436035156,-86.18576049804688,-81.94854736328125,2018-01-16_18:00:00,31,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180117_Hamburg-Michigan,42.441864,-83.820635,2018-01-17T01:08:00,/mnt/L2_plus/events_search/NEXRAD_20180117_Hamburg-Michigan/WRF/wrfout_d04_2018-01-17_00:00:00,2018-01-17_00:00:00,2018-01-17_01:30:00,40.711463928222656,43.79359436035156,-86.18576049804688,-81.94854736328125,2018-01-17_00:00:00,7,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180308_Pacific-Coast-Washington,47.4312,-124.3448,2018-03-08T03:05:00,/mnt/L2_plus/events_search/NEXRAD_20180308_Pacific-Coast-Washington/WRF/wrfout_d04_2018-03-08_00:00:00,2018-03-08_00:00:00,2018-03-08_03:30:00,45.696590423583984,48.78295135498047,-126.93562316894531,-122.29403686523438,2018-03-08_00:00:00,15,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180727_Glendale-Arizona,33.683881,-112.222128,2018-07-27T03:22:00,/mnt/L2_plus/events_search/NEXRAD_20180727_Glendale-Arizona/WRF/wrfout_d04_2018-07-26_06:00:00,2018-07-26_06:00:00,2018-07-27_03:45:00,31.959562301635742,35.03559112548828,-114.30740356445312,-110.57168579101562,2018-07-26_06:00:00,88,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180727_Glendale-Arizona,33.683881,-112.222128,2018-07-27T03:22:00,/mnt/L2_plus/events_search/NEXRAD_20180727_Glendale-Arizona/WRF/wrfout_d04_2018-07-26_12:00:00,2018-07-26_12:00:00,2018-07-27_03:45:00,31.959562301635742,35.03559112548828,-114.30740356445312,-110.57168579101562,2018-07-26_12:00:00,64,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180727_Glendale-Arizona,33.683881,-112.222128,2018-07-27T03:22:00,/mnt/L2_plus/events_search/NEXRAD_20180727_Glendale-Arizona/WRF/wrfout_d04_2018-07-26_18:00:00,2018-07-26_18:00:00,2018-07-27_03:45:00,31.959562301635742,35.03559112548828,-114.30740356445312,-110.57168579101562,2018-07-26_18:00:00,40,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20180727_Glendale-Arizona,33.683881,-112.222128,2018-07-27T03:22:00,/mnt/L2_plus/events_search/NEXRAD_20180727_Glendale-Arizona/WRF/wrfout_d04_2018-07-27_00:00:00,2018-07-27_00:00:00,2018-07-27_03:45:00,31.959562301635742,35.03559112548828,-114.30740356445312,-110.57168579101562,2018-07-27_00:00:00,16,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190201_Vinales-Cuba,22.613415,-83.7129,2019-02-01T18:17:00,/mnt/L2_plus/events_search/NEXRAD_20190201_Vinales-Cuba/WRF/wrfout_d04_2019-02-01_00:00:00,2019-02-01_00:00:00,2019-02-01_18:45:00,20.89525032043457,23.965078353881836,-85.58145141601562,-82.2340087890625,2019-02-01_00:00:00,76,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190201_Vinales-Cuba,22.613415,-83.7129,2019-02-01T18:17:00,/mnt/L2_plus/events_search/NEXRAD_20190201_Vinales-Cuba/WRF/wrfout_d04_2019-02-01_06:00:00,2019-02-01_06:00:00,2019-02-01_18:45:00,20.89525032043457,23.965078353881836,-85.58145141601562,-82.2340087890625,2019-02-01_06:00:00,52,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190201_Vinales-Cuba,22.613415,-83.7129,2019-02-01T18:17:00,/mnt/L2_plus/events_search/NEXRAD_20190201_Vinales-Cuba/WRF/wrfout_d04_2019-02-01_12:00:00,2019-02-01_12:00:00,2019-02-01_18:45:00,20.89525032043457,23.965078353881836,-85.58145141601562,-82.2340087890625,2019-02-01_12:00:00,28,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190201_Vinales-Cuba,22.613415,-83.7129,2019-02-01T18:17:00,/mnt/L2_plus/events_search/NEXRAD_20190201_Vinales-Cuba/WRF/wrfout_d04_2019-02-01_18:00:00,2019-02-01_18:00:00,2019-02-01_18:45:00,20.89525032043457,23.965078353881836,-85.58145141601562,-82.2340087890625,2019-02-01_18:00:00,4,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190404_White-Springs-Florida,30.40967,-82.568493,2019-04-04T04:04:00,/mnt/L2_plus/events_search/NEXRAD_20190404_White-Springs-Florida/WRF/wrfout_d04_2019-04-04_00:00:00,2019-04-04_00:00:00,2019-04-04_04:30:00,28.687280654907227,31.761343002319336,-84.57662963867188,-80.97909545898438,2019-04-04_00:00:00,19,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_32_levels,
NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico,14.998267,-66.336777,2019-06-22T21:24:45,/mnt/L2_plus/events_search/NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico/WRF/wrfout_d04_2019-06-22_00:00:00,2019-06-22_00:00:00,2019-06-22_21:45:00,13.283852577209473,16.349945068359375,-68.1162109375,-64.92840576171875,2019-06-22_00:00:00,88,,
NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico,14.998267,-66.336777,2019-06-22T21:24:45,/mnt/L2_plus/events_search/NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico/WRF/wrfout_d04_2019-06-22_06:00:00,2019-06-22_06:00:00,2019-06-22_21:45:00,13.283852577209473,16.349945068359375,-68.1162109375,-64.92840576171875,2019-06-22_06:00:00,64,,
NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico,14.998267,-66.336777,2019-06-22T21:24:45,/mnt/L2_plus/events_search/NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico/WRF/wrfout_d04_2019-06-22_12:00:00,2019-06-22_12:00:00,2019-06-22_21:45:00,13.283852577209473,16.349945068359375,-68.1162109375,-64.92840576171875,2019-06-22_12:00:00,40,,
NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico,14.998267,-66.336777,2019-06-22T21:24:45,/mnt/L2_plus/events_search/NEXRAD_20190622_Caribbean-Sea-Near-Puerto-Rico/WRF/wrfout_d04_2019-06-22_18:00:00,2019-06-22_18:00:00,2019-06-22_21:45:00,13.283852577209473,16.349945068359375,-68.1162109375,-64.92840576171875,2019-06-22_18:00:00,16,,
NEXRAD_20191111_St-Louis-Missouri,38.769045,-91.310246,2019-11-11T02:51:00,/mnt/L2_plus/events_search/NEXRAD_20191111_St-Louis-Missouri/WRF/wrfout_d04_2019-11-10_06:00:00,2019-11-10_06:00:00,2019-11-11_03:15:00,37.041351318359375,40.120758056640625,-93.54299926757812,-89.54302978515625,2019-11-10_06:00:00,86,,
NEXRAD_20191111_St-Louis-Missouri,38.769045,-91.310246,2019-11-11T02:51:00,/mnt/L2_plus/events_search/NEXRAD_20191111_St-Louis-Missouri/WRF/wrfout_d04_2019-11-10_12:00:00,2019-11-10_12:00:00,2019-11-11_03:15:00,37.041351318359375,40.120758056640625,-93.54299926757812,-89.54302978515625,2019-11-10_12:00:00,62,,
NEXRAD_20191111_St-Louis-Missouri,38.769045,-91.310246,2019-11-11T02:51:00,/mnt/L2_plus/events_search/NEXRAD_20191111_St-Louis-Missouri/WRF/wrfout_d04_2019-11-10_18:00:00,2019-11-10_18:00:00,2019-11-11_03:15:00,37.041351318359375,40.120758056640625,-93.54299926757812,-89.54302978515625,2019-11-10_18:00:00,38,,
NEXRAD_20191111_St-Louis-Missouri,38.769045,-91.310246,2019-11-11T02:51:00,/mnt/L2_plus/events_search/NEXRAD_20191111_St-Louis-Missouri/WRF/wrfout_d04_2019-11-11_00:00:00,2019-11-11_00:00:00,2019-11-11_03:15:00,37.041351318359375,40.120758056640625,-93.54299926757812,-89.54302978515625,2019-11-11_00:00:00,14,,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-15_18:00:00,2020-02-15_18:00:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-15_18:00:00,84,,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_00:00:00,2020-02-16_00:00:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_00:00:00,60,,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_06:00:00,2020-02-16_06:00:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_06:00:00,36,,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_12:00:00,2020-02-16_12:00:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_12:00:00,12,,
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-25_12:00:00,2021-03-25_12:00:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-25_12:00:00,67,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-25_18:00:00,2021-03-25_18:00:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-25_18:00:00,43,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-26_00:00:00,2021-03-26_00:00:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-26_00:00:00,19,/software/projects/pawsey0851/mcu/WRF/run/skelet_4.4.2_setonix_large_fine_time,24h
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-19_18:00:00,2022-01-19_18:00:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-19_18:00:00,78,,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_00:00:00,2022-01-20_00:00:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_00:00:00,54,,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_06:00:00,2022-01-20_06:00:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_06:00:00,30,,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_12:00:00,2022-01-20_12:00:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_12:00:00,6,,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-26_18:00:00,2022-04-26_18:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-26_18:00:00,79,,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_00:00:00,2022-04-27_00:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_00:00:00,55,,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_06:00:00,2022-04-27_06:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_06:00:00,31,,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_12:00:00,2022-04-27_12:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_12:00:00,7,,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-12_18:00:00,2022-08-12_18:00:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-12_18:00:00,85,,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_00:00:00,2022-08-13_00:00:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_00:00:00,61,,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_06:00:00,2022-08-13_06:00:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_06:00:00,37,,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_12:00:00,2022-08-13_12:00:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_12:00:00,13,,
NEXRAD_20220824_Coalmont-CO,40.546356,-106.586326,2022-08-24T02:33:00,/mnt/L2_plus/events_search/NEXRAD_20220824_Coalmont-CO/WRF/wrfout_d04_2022-08-23_06:00:00,2022-08-23_06:00:00,2022-08-24_03:00:00,38.81739807128906,41.89807891845703,-108.88003540039062,-104.77084350585938,2022-08-23_06:00:00,85,,
